direction,direction_zh,query,title,year,authors,venue,doi,url,abstract,citation_count,source_database,open_access_pdf,raw_id
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Improved storage and handling of fine recycled concrete aggregates by accelerated carbonation: towards a quantification method,unclear,H. Weigand; Svenja Vogt; Lisa Koeniger; F. Brück,Global NEST International Conference on Environmental Science &amp; Technology,10.30955/gnc2023.00265,https://www.semanticscholar.org/paper/6f0e03514d55f5118dccaef2cb5efc8974cfde63,"The fines fraction generated by crushing of concrete waste for production of recycled concrete aggregates amounts to 40 - 60 mass-%. Technically, fine recycled concrete aggregates (0 - 2 mm, fRCA) may be employed as a sand substitute in new concrete products. This is, however, hampered by the materials tendency for bridging/caking during storage in open stockpiles or silos. Here we investigated whether the reactivity of fRCA can be decreased and, hence, its storage and handling be improved by accelerated carbonation. Carbonation experiments were conducted in a pilot-scale rotating drum reactor (void volume V0 ~ 75 L) at around unity CO2 partial pressure (re-dosing setpoints - 50 hPa and + 50 hPa in-vessel differential pressure) over reaction times of one hour. Re-dosing cycles and thermogravimetric analysis served to quantify the CO2 uptake by fRCA. Penetration resistance and sieve passage against control samples served to quantify the effect of carbonation on the bridging tendency of fRCA. Compared to control samples, carbonated fine RCA formed more brittle crusts upon exposure to ambient conditions. Thus bridging/caking of fRCA may be prevented by accelerated carbonation prior to storage. Consequences of the use of carbonated fRCA as a sand substitute in concrete are subject of ongoing investigation while test methods to assess the effects on handling and storage properties are under consideration.",0,Semantic Scholar,https://cms.gnest.org/sites/default/files/Proceedings/cest2023_00265/cest2023_00265.pdf,6f0e03514d55f5118dccaef2cb5efc8974cfde63
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",An investigation of CO2 sequestration through mineralization,2008,B. Ramme,unclear,unclear,https://www.semanticscholar.org/paper/8daf66a36646a678cb771572003e8acd160bd630,unclear,5,Semantic Scholar,unclear,8daf66a36646a678cb771572003e8acd160bd630
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Hydration and strength of cement paste containing metastable vaterite derived from recycled concrete fines and CO2,2025,H. Mehdizadeh; Tung-Chai Ling,Cement and Concrete Research,10.1016/j.cemconres.2025.107891,https://www.semanticscholar.org/paper/f5da3b9c0f689209913f2b7b852f632fdee76d1d,unclear,11,Semantic Scholar,unclear,f5da3b9c0f689209913f2b7b852f632fdee76d1d
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Research on carbonation percentage of carbonated recycled concrete fine aggregate: experimental investigation and machine learning prediction,2025,Mingyang Ma; Meng Chen; Tong Zhang; Mingzhong Zhang; Xiuwen Cui,Journal of Sustainable Cement-Based Materials,10.1080/21650373.2024.2449491,https://www.semanticscholar.org/paper/2f21748fecd02260b1ee8cee0f2a14f42454d30e,"The carbonation percentage (CP) is an essential carbonation degree evaluation index that determines the physicochemical properties of carbonated recycled concrete fine aggregate (CRFA), and its accurate prediction is necessary. Therefore, this paper first uses six machine learning algorithms to build predictive models, aiming to forecast the CP of CRFA under various carbonation control parameters and analyze their advantages and shortcomings. Six models including k-nearest neighbor regression, back propagation neural network, decision tree (DT), random forest, gradient boosting decision trees, and extreme gradient boosting (XGB) are trained, tested, and validated by employing a comprehensive dataset collected from our 100 mix design samples. As expected, the XGB model shows a fascinating prediction ability superior to other proposed models, owing to the largest coefficient of determination being 0.974 and the lowest root mean squared of 1.521 in the testing set. Moreover, the sensitive analysis of input feature parameters is conducted using Shapley additive explanations (SHAPs) according to the XGB-based prediction model, illustrating C-Con (average SHAP value = 0.72) shows the largest impact on the development of CP. This study promotes effective forecasting and modifies the suitable design of carbonation control parameters, providing a theoretical foundation for utilizing building waste following low-carbon and ecologically friendly development concepts.",5,Semantic Scholar,unclear,2f21748fecd02260b1ee8cee0f2a14f42454d30e
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Improved foamed glass using carbonated recycled concrete powder as a foaming agent,2025,Weiyi Ji; Yi-fan Zhou; Ziwei Chen; Jian-Xin Lu; Chris Cheeseman; C. Poon,Journal of The American Ceramic Society,10.1111/jace.20481,https://www.semanticscholar.org/paper/5878e4aeffddba435a878d07d9741f9115e28ba3,"A novel foaming agent derived from carbonated recycled concrete powder (CRCP) has been employed to produce foamed glass as an alternative to commercial CaCO3. Three sintering temperatures (750, 800, and 850°C) and five dosages (1%, 2%, 3%, 5%, and 9%) were conducted for two foaming agents (CRCP and CaCO3). The results demonstrated that the CRCP samples perform better than those produced with CaCO3 as the foaming agent. This can be attributed to the more uniform pore structure observed through scanning electron microscopy and X‐ray computed tomography analysis, and enhanced micro‐mechanical strength determined by nanoindentation testing. The CRCP exhibited a moderate gas generation process, accompanied by the decomposition residues that facilitated enhanced crystalline formation within the matrix, ultimately resulting in improved performance. The findings unveiled the underlying mechanism behind the disparity in foaming properties between the two agents and highlighted the potential opportunities for waste material substitution in this industry.",2,Semantic Scholar,unclear,5878e4aeffddba435a878d07d9741f9115e28ba3
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Optimizing concrete properties with carbonated recycled concrete aggregate: a sustainable approach,2025,S. Jamil; Maria Idrees; Arslan Akbar; S. Barbhuiya,Archives of Civil and Mechanical Engineering,10.1007/s43452-025-01319-y,https://www.semanticscholar.org/paper/fb5978ab40a5b3f5e6b5e05025f37f97050217da,unclear,3,Semantic Scholar,unclear,fb5978ab40a5b3f5e6b5e05025f37f97050217da
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",High early pozzolanic reactivity of alumina-silica gel: A study of the hydration of composite cements with carbonated recycled concrete paste,2024,M. Zając; Jiayi Song; P. Ullrich; J. Skocek; M. Ben Haha; Jørgen Skibsted,Cement and Concrete Research,10.1016/j.cemconres.2023.107345,https://www.semanticscholar.org/paper/b4dace4897ecc3042705b9a2b5fb3fc3338eeecc,unclear,113,Semantic Scholar,unclear,b4dace4897ecc3042705b9a2b5fb3fc3338eeecc
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Investigating the Mechanical and Durability Properties of Carbonated Recycled Aggregate Concrete and Its Performance with SCMs,2025,S. Jamil; M. Idrees; Arslan Akbar; Wisal Ahmed,Buildings,10.3390/buildings15020201,https://www.semanticscholar.org/paper/07c498f3ad24a1be3eb20e0dde978e1e2deb6de7,"Utilizing recycled aggregates (RAs) in concrete production represents a promising path toward sustainability; however, it often results in reduced physical and durability properties. The weak interfacial transition zone (ITZ) and the adhered mortar in recycled aggregate concrete (RAC) contribute to lower mechanical strength and limit its application in demanding environments. This study investigates an accelerated carbonation technique to enhance the mechanical and durability properties of RA and RAC. Recycled aggregates, with a particle size of 10–20 mm, were subjected to carbonation at 1 bar for 2 h in a controlled carbonation chamber. Results demonstrate substantial improvements in the compressive and split tensile strengths of the carbonated recycled aggregate concrete (CRAC), with increases of 30% and 42% compared to conventional RAC, respectively. The CRAC mix also exhibited a 1.5% increase in dry density and reduced water absorption (6%) compared to RAC (7.58%). After 90 days of acid exposure, compressive strength reductions of 48.85% and 37.9% were observed for RAC and CRAC mixes, respectively, from their 28-day strength, while weight loss in CRAC was limited to 5.4%, compared to 10.92% in RAC. In sulfate exposure tests over 150 days, RAC and CRAC showed compressive strength reductions of 31.4% and 19.7% and weight losses of 3.6% and 2.2%, respectively, indicating enhanced resistance of CRAC to harsh environments. However, CRAC blended with supplementary cementitious materials (SCMs) showed diminished mechanical properties, likely due to a reduced alkaline environment caused by rapid calcium hydroxide absorption in RA pores during carbonation. Overall, the findings highlight the practical potential of accelerated carbonation to improve the performance of RAC, offering a viable pathway for sustainable construction applications.",22,Semantic Scholar,unclear,07c498f3ad24a1be3eb20e0dde978e1e2deb6de7
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Mechanochemical carbonation of recycled concrete fines: Towards a high-efficiency recycling and CO2 sequestration,2024,Yingliang Zhao; Yong Zheng; Zihan Ma; P. Shen; Chi-sun Poon; Guangmin Peng; Ruilai Guo; Daohui Xia,Cement and Concrete Research,10.1016/j.cemconres.2024.107654,https://www.semanticscholar.org/paper/2e36e8f96fc8f08581e539dfa6322b5d857711fb,unclear,55,Semantic Scholar,unclear,2e36e8f96fc8f08581e539dfa6322b5d857711fb
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Enhancement mechanism of wet-carbonated recycled concrete aggregates subjected to calcium-rich and magnesium-rich industrial reclaimed wastewater sources,2025,Ning Li; C. Unluer,Cement & Concrete Composites,10.1016/j.cemconcomp.2025.105983,https://www.semanticscholar.org/paper/188373ea6b9b1587ab4fc3196536a2473784f433,unclear,1,Semantic Scholar,https://doi.org/10.1016/j.cemconcomp.2025.105983,188373ea6b9b1587ab4fc3196536a2473784f433
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Development of Ultra-High Performance Concrete (UHPC) matrix based on recycled concrete fines subjected to coupling curing of microwave and wet carbonation,2024,Cao Yuan; Leng Yong; Chen Ziao; T. Yin; Yu Rui,Journal of Building Engineering,10.1016/j.jobe.2024.110038,https://www.semanticscholar.org/paper/97185d10ef6fe463a1319778540a5aec7934e8bc,unclear,33,Semantic Scholar,unclear,97185d10ef6fe463a1319778540a5aec7934e8bc
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Multiscale microstructure and reactivity evolution of recycled concrete fines under gas-solid carbonation,2024,Xiaowei Ouyang; Xiaofeng Li; Jiaming Li; Yuwei Ma; Mingzhong Zhang; Zongjin Li; Jiyang Fu,Cement & Concrete Composites,10.1016/j.cemconcomp.2024.105903,https://www.semanticscholar.org/paper/39c007b936ec0452cd434b7c2ca948cf8fd43bb6,unclear,25,Semantic Scholar,unclear,39c007b936ec0452cd434b7c2ca948cf8fd43bb6
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Enhancing Sustainable Construction Practices: Utilizing Heat-Treated Recycled Concrete Fines for Improving Slag-Based Geopolymer Materials,2024,Amirouche Berkouche; A. Belkadi; Abdelaziz Hasnaoui; S. Aggoun; T. Chiker; A. Khechai; Annelise Cousture; T. Tayebi,The Arabian journal for science and engineering,10.1007/s13369-024-09477-6,https://www.semanticscholar.org/paper/89e6c58ffcea4c15925997f6c4bb038e2dde6253,unclear,15,Semantic Scholar,https://hal.science/hal-04758457/document,89e6c58ffcea4c15925997f6c4bb038e2dde6253
